imagePath,thisN,thisTrialN,thisRepN,word,color,cueSide,cueOri,targetX,corrAns,valid,resp.keys,resp.corr,resp.rt,resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_text.started,text.started,continue_resp.started,intro_text.stopped,continue_resp.keys,continue_resp.rt,continue_resp.duration,ITI.started,fixationITI.started,fixationITI.stopped,ITI.stopped,trial.started,fixationITI_continue.started,cue.started,target.started,cue.stopped,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,feedback.started,fixationITI_continue_feedback.started,text_feedback.started,feedback.stopped,fixationITI_continue_feedback.stopped,text_feedback.stopped,target.stopped,fixationITI_continue.stopped,resp.stopped,exit.started,text_thanks.started,text_thanks.stopped,exit.stopped,Participant,Age,Gender,Group,session,date,expName,psychopyVersion,frameRate,expStart,
images/coffee_mug.png,42,42,0,hate,blue,right,90,7,right,1,right,1,0.2830036000814289,None,0,0,0,0,0,42,42,1,114.0745019998867,,,,,,,,,114.06659319996834,114.0745019998867,115.34130569989793,115.32492949999869,115.33668639999814,115.34130569989793,115.34130569989793,115.54103419999592,115.54103419999592,115.54103419999592,115.82536959997378,right,1,0.2830036000814289,None,115.83503419999033,115.84088369994424,115.84088369994424,116.82456779992208,116.84075019997545,116.84075019997545,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,43,43,0,gate,blue,left,-90,-7,left,1,right,0,0.06983579997904599,None,0,0,0,0,0,43,43,79,116.84075019997545,,,,,,,,,116.83367659989744,116.84075019997545,117.90732880006544,117.89098959998228,117.9029035998974,117.90732880006544,117.90732880006544,118.10716710006818,118.10716710006818,118.10716710006818,118.19138929992914,right,0,0.06983579997904599,None,118.20296530006453,118.20729799987748,118.20729799987748,119.19108300004154,119.20739359990694,119.20739359990694,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,44,44,0,gate,black,right,90,7,right,1,left,0,0.08344669989310205,None,0,0,0,0,0,44,44,80,119.20739359990694,,,,,,,,,119.19920779997483,119.20739359990694,120.3571466000285,120.34082189993933,120.3498954998795,120.3571466000285,120.3571466000285,120.55671499995515,120.55671499995515,120.55671499995515,120.64156830008142,left,0,0.08344669989310205,None,120.65126920002513,120.65697050001472,120.65697050001472,121.64077590010129,121.65713470010087,121.65713470010087,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,45,45,0,death,red,right,90,7,right,1,left,0,0.03185190004296601,None,0,0,0,0,0,45,45,75,121.65713470010087,,,,,,,,,121.64990839990787,121.65713470010087,122.87356449989602,122.85720460000448,122.86833609989844,122.87356449989602,122.87356449989602,123.0733201999683,123.0733201999683,123.0733201999683,123.10755249997601,left,0,0.03185190004296601,None,123.11588980001397,123.12361490004696,123.12361490004696,124.10718869999982,124.12342309998348,124.12342309998348,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,46,46,0,health,blue,right,90,7,right,1,None,0,,,0,0,0,0,0,46,46,22,124.12342309998348,,,,,,,,,124.11581639992073,124.12342309998348,125.18969990010373,125.17348070000298,125.18451879988424,125.18969990010373,125.18969990010373,125.38961039995775,125.38961039995775,125.38961039995775,127.37344489991665,None,0,,,127.38179189991206,127.3897778999526,127.3897778999526,128.37295160000212,128.38940489990637,128.38940489990637,126.38962260005064,127.3897778999526,127.3897778999526,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,47,47,0,health,blue,right,90,7,right,1,left,0,0.08185299998149276,None,0,0,0,0,0,47,47,70,128.38940489990637,,,,,,,,,128.38122599991038,128.38940489990637,129.45580530003645,129.43977930000983,129.4481361999642,129.45580530003645,129.45580530003645,129.6556873000227,129.6556873000227,129.6556873000227,129.7398463001009,left,0,0.08185299998149276,None,129.74840579996817,129.75582459988073,129.75582459988073,130.7394759999588,130.7558873000089,130.7558873000089,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,48,48,0,hate,blue,right,90,-7,left,0,right,0,0.10887239989824593,None,0,0,0,0,0,48,48,109,130.7558873000089,,,,,,,,,130.74771369993687,130.7558873000089,131.9725432000123,131.95594309992157,131.966415300034,131.9725432000123,131.9725432000123,132.17209529993124,132.17209529993124,132.17209529993124,132.2897109000478,right,0,0.10887239989824593,None,132.29799719993025,132.3054593000561,132.3054593000561,133.28916459996253,133.3053065999411,133.3053065999411,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,49,49,0,hate,black,left,-90,7,right,0,right,1,0.224108399823308,None,0,0,0,0,0,49,49,98,133.3053065999411,,,,,,,,,133.29719999991357,133.3053065999411,134.5054907000158,134.4890634000767,134.49848950002342,134.5054907000158,134.5054907000158,134.70502309990115,134.70502309990115,134.70502309990115,134.93950259988196,right,1,0.224108399823308,None,134.95137399993837,134.9557656000834,134.9557656000834,135.93891489994712,135.95518509997055,135.95518509997055,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,50,50,0,health,blue,right,90,7,right,1,right,1,0.08801320008933544,None,0,0,0,0,0,50,50,94,135.95518509997055,,,,,,,,,135.95002499991097,135.95518509997055,137.0881944000721,137.0721628998872,137.0835064998828,137.0881944000721,137.0881944000721,137.28808930004016,137.28808930004016,137.28808930004016,137.38917419989593,right,1,0.08801320008933544,None,137.3975452000741,137.4051427000668,137.4051427000668,138.38863969990052,138.40500720008276,138.40500720008276,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,51,51,0,gate,red,left,-90,7,right,0,right,1,0.5172200999222696,None,0,0,0,0,0,51,51,114,138.40500720008276,,,,,,,,,138.3966276999563,138.40500720008276,139.6045045000501,139.58849080000073,139.5989145000931,139.6045045000501,139.6045045000501,139.80429259990342,139.80429259990342,139.80429259990342,140.33854139992036,right,1,0.5172200999222696,None,140.34697200008668,140.35441930009983,140.35441930009983,141.3381284000352,141.3542865999043,141.3542865999043,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,52,52,0,hate,black,right,90,7,right,1,right,1,0.19972189981490374,None,0,0,0,0,0,52,52,86,141.3542865999043,,,,,,,,,141.3462088999804,141.3542865999043,142.5378646000754,142.52137090009637,142.53183400002308,142.5378646000754,142.5378646000754,142.73748470004648,142.73748470004648,142.73748470004648,142.93845349992625,right,1,0.19972189981490374,None,142.94700319995172,142.95458310004324,142.95458310004324,143.93769220006652,143.95416600001045,143.95416600001045,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,53,53,0,hate,red,right,90,7,right,1,right,1,0.21555089997127652,None,0,0,0,0,0,53,53,48,143.95416600001045,,,,,,,,,143.94579669996165,143.95416600001045,145.13756030006334,145.12102099996991,145.13005360006355,145.13756030006334,145.13756030006334,145.33705629990436,145.33705629990436,145.33705629990436,145.55498180002905,right,1,0.21555089997127652,None,145.56429330003448,145.5705566999968,145.5705566999968,146.55432339990512,146.5705575000029,146.5705575000029,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,54,54,0,gate,black,right,90,7,right,1,right,1,1.187368999933824,None,0,0,0,0,0,54,54,68,146.5705575000029,,,,,,,,,146.56291069998406,146.5705575000029,147.65347460005432,147.63715229998343,147.6492904999759,147.65347460005432,147.65347460005432,147.853404100053,147.853404100053,147.853404100053,149.05431589996442,right,1,1.187368999933824,None,149.06269320007414,149.07001239992678,149.07001239992678,150.05356330005452,150.07013950007968,150.07013950007968,148.85324240010232,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,55,55,0,health,blue,right,90,7,right,1,right,1,1.332436699885875,None,0,0,0,0,0,55,55,10,150.07013950007968,,,,,,,,,150.0615260999184,150.07013950007968,151.25332179991528,151.2367813999299,151.24788679997437,151.25332179991528,151.25332179991528,151.4530964998994,151.4530964998994,151.4530964998994,152.7873943001032,right,1,1.332436699885875,None,152.79562749993056,152.80287560005672,152.80287560005672,153.78671830007806,153.80277099995874,153.80277099995874,152.452825400047,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,56,56,0,death,red,right,90,7,right,1,left,0,0.1560725001618266,None,0,0,0,0,0,56,56,63,153.80277099995874,,,,,,,,,153.79563069995493,153.80277099995874,154.8360894001089,154.82027709996328,154.83090119995177,154.8360894001089,154.8360894001089,155.03580909990706,155.03580909990706,155.03580909990706,155.20373729988933,left,0,0.1560725001618266,None,155.21440840000287,155.21934329997748,155.21934329997748,156.2029218999669,156.21925409999676,156.21925409999676,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,57,57,0,hate,red,left,-90,7,right,0,right,1,0.6027166999410838,None,0,0,0,0,0,57,57,108,156.21925409999676,,,,,,,,,156.2109578999225,156.21925409999676,157.28593249991536,157.2694341999013,157.2800604000222,157.28593249991536,157.28593249991536,157.4853417999111,157.4853417999111,157.4853417999111,158.10316630010493,right,1,0.6027166999410838,None,158.11382089997642,158.11907449993305,158.11907449993305,159.10275830002502,159.11901460005902,159.11901460005902,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,58,58,0,death,blue,left,-90,-7,left,1,right,0,0.1568177998997271,None,0,0,0,0,0,58,58,64,159.11901460005902,,,,,,,,,159.1108301000204,159.11901460005902,160.25192319997586,160.2357834998984,160.24689839989878,160.25192319997586,160.25192319997586,160.45184920006432,160.45184920006432,160.45184920006432,160.61939050001092,right,0,0.1568177998997271,None,160.6305730000604,160.63518050010316,160.63518050010316,161.61895940010436,161.63506149989553,161.63506149989553,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,59,59,0,hate,blue,right,90,7,right,1,left,0,0.13340230006724596,None,0,0,0,0,0,59,59,85,161.63506149989553,,,,,,,,,161.62696789996698,161.63506149989553,162.65169309987687,162.63556040008552,162.64655479998328,162.65169309987687,162.65169309987687,162.8516214999836,162.8516214999836,162.8516214999836,162.98622229998,left,0,0.13340230006724596,None,162.99556569987908,163.00167930009775,163.00167930009775,163.98526039998978,164.0014184000902,164.0014184000902,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,60,60,0,health,red,right,90,-7,left,0,left,1,0.2910515000112355,None,0,0,0,0,0,60,60,105,164.0014184000902,,,,,,,,,163.99346029991284,164.0014184000902,165.1179418999236,165.10155829996802,165.1126981000416,165.1179418999236,165.1179418999236,165.3179105001036,165.3179105001036,165.3179105001036,165.61907280003652,left,1,0.2910515000112355,None,165.63023069989868,165.63467620010488,165.63467620010488,166.6184916999191,166.63454949995503,166.63454949995503,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,61,61,0,health,black,right,90,7,right,1,right,1,0.1525701000355184,None,0,0,0,0,0,61,61,47,166.63454949995503,,,,,,,,,166.62666369997896,166.63454949995503,167.78427199996077,167.76811300008558,167.77660309989005,167.78427199996077,167.78427199996077,167.98404760006815,167.98404760006815,167.98404760006815,168.1516257999465,right,1,0.1525701000355184,None,168.15988179994747,168.16756749991328,168.16756749991328,169.15143060008995,169.16744209988974,169.16744209988974,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,62,62,0,gate,red,left,-90,-7,left,1,left,1,0.1401684999000281,None,0,0,0,0,0,62,62,30,169.16744209988974,,,,,,,,,169.15941670001484,169.16744209988974,170.317564799916,170.3009987999685,170.3115427000448,170.317564799916,170.317564799916,170.5171008000616,170.5171008000616,170.5171008000616,170.66820279997773,left,1,0.1401684999000281,None,170.6765586999245,170.68429460003972,170.68429460003972,171.66766509995796,171.6838442001026,171.6838442001026,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,63,63,0,hate,blue,right,90,7,right,1,left,0,0.3871243998873979,None,0,0,0,0,0,63,63,37,171.6838442001026,,,,,,,,,171.67568619991653,171.6838442001026,172.73384319990873,172.71736219990999,172.7279674001038,172.73384319990873,172.73384319990873,172.9335374000948,172.9335374000948,172.9335374000948,173.33444630005397,left,0,0.3871243998873979,None,173.34558139997534,173.35025410004891,173.35025410004891,174.33407430001535,174.3503725999035,174.3503725999035,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,64,64,0,health,black,right,90,-7,left,0,left,1,0.11223669978789985,None,0,0,0,0,0,64,64,119,174.3503725999035,,,,,,,,,174.34209239995107,174.3503725999035,175.61669870000333,175.60048140003346,175.61362809990533,175.61669870000333,175.61669870000333,175.81668070005253,175.81668070005253,175.81668070005253,175.93400679994375,left,1,0.11223669978789985,None,175.94485029997304,175.95017919992097,175.95017919992097,176.93349230010062,176.95000310009345,176.95000310009345,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,65,65,0,gate,black,left,-90,7,right,0,left,0,0.5710148999933153,None,0,0,0,0,0,65,65,104,176.95000310009345,,,,,,,,,176.94176309998147,176.95000310009345,178.16660439991392,178.1501338998787,178.16166059998795,178.16660439991392,178.16660439991392,178.3660178000573,178.3660178000573,178.3660178000573,178.95035000005737,left,0,0.5710148999933153,None,178.96127189998515,178.96650539990515,178.96650539990515,179.94989660009742,179.9660644000396,179.9660644000396,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,66,66,0,hate,blue,right,90,7,right,1,left,0,0.12675290019251406,None,0,0,0,0,0,66,66,25,179.9660644000396,,,,,,,,,179.95790480007418,179.9660644000396,181.08276219991967,181.06630959990434,181.0779240000993,181.08276219991967,181.08276219991967,181.2827147000935,181.2827147000935,181.2827147000935,181.4167134000454,left,0,0.12675290019251406,None,181.42524869996123,181.43275979999453,181.43275979999453,182.4167450000532,182.4324692999944,182.4324692999944,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,67,67,0,hate,blue,right,90,7,right,1,left,0,0.03869069996289909,None,0,0,0,0,0,67,67,73,182.4324692999944,,,,,,,,,182.42874950007536,182.4324692999944,183.66567480005324,183.64933510008268,183.6578740000259,183.66567480005324,183.66567480005324,183.86534729995765,183.86534729995765,183.86534729995765,183.91632389998995,left,0,0.03869069996289909,None,183.92467970005237,183.93240509997122,183.93240509997122,184.91581319994293,184.9322925999295,184.9322925999295,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,68,68,0,health,blue,right,90,7,right,1,left,0,0.11504689999856055,None,0,0,0,0,0,68,68,82,184.9322925999295,,,,,,,,,184.92391010001302,184.9322925999295,185.99866229994223,185.9823916000314,185.99345969990827,185.99866229994223,185.99866229994223,186.19852450001054,186.19852450001054,186.19852450001054,186.3160808000248,left,0,0.11504689999856055,None,186.3238643000368,186.3319671000354,186.3319671000354,187.31579399993643,187.33189089992084,187.33189089992084,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,69,69,0,death,red,right,90,7,right,1,left,0,0.015188800171017647,None,0,0,0,0,0,69,69,3,187.33189089992084,,,,,,,,,187.32349279988557,187.33189089992084,188.48164950008504,188.46557869995013,188.47556539997458,188.48164950008504,188.48164950008504,188.68154460005462,188.68154460005462,188.68154460005462,188.69919529999606,left,0,0.015188800171017647,None,188.70843179989606,188.7151826999616,188.7151826999616,189.6986664000433,189.71498559997417,189.71498559997417,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,70,70,0,gate,blue,right,90,-7,left,0,right,0,0.07861199998296797,None,0,0,0,0,0,70,70,115,189.71498559997417,,,,,,,,,189.70616750000045,189.71498559997417,190.9148283000104,190.89860889990814,190.9081681999378,190.9148283000104,190.9148283000104,191.11472900002263,191.11472900002263,191.11472900002263,191.1992836999707,right,0,0.07861199998296797,None,191.20782539993525,191.2147291000001,191.2147291000001,192.19810090004466,192.2145845000632,192.2145845000632,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,71,71,0,death,blue,left,-90,-7,left,1,right,0,0.26692630001343787,None,0,0,0,0,0,71,71,28,192.2145845000632,,,,,,,,,192.20466009993106,192.2145845000632,193.41440830007195,193.39823590009473,193.40945210005157,193.41440830007195,193.41440830007195,193.6141005998943,193.6141005998943,193.6141005998943,193.88242250005715,right,0,0.26692630001343787,None,193.89157059998251,193.8976731998846,193.8976731998846,194.88168450002559,194.89793860004283,194.89793860004283,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,72,72,0,gate,red,left,-90,7,right,0,None,0,,,0,0,0,0,0,72,72,102,194.89793860004283,,,,,,,,,194.8911747999955,194.89793860004283,196.0640437998809,196.04772299993783,196.05706189991906,196.0640437998809,196.0640437998809,196.26402230001986,196.26402230001986,196.26402230001986,198.24753189994954,None,0,,,198.25595859996974,198.2640156999696,198.2640156999696,199.24758800002746,199.26370049989782,199.26370049989782,197.26392200007103,198.2640156999696,198.2640156999696,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,73,73,0,gate,blue,left,-90,-7,left,1,left,1,0.07079720008186996,None,0,0,0,0,0,73,73,55,199.26370049989782,,,,,,,,,199.25553889991716,199.26370049989782,200.51347179990262,200.49713229993358,200.50557180005126,200.51347179990262,200.51347179990262,200.71336350007914,200.71336350007914,200.71336350007914,200.79754519998096,left,1,0.07079720008186996,None,200.808344299905,200.81362719996832,200.81362719996832,201.79770360002294,201.8169575999491,201.8169575999491,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,74,74,0,death,blue,left,-90,7,right,0,right,1,0.11485429992899299,None,0,0,0,0,0,74,74,100,201.8169575999491,,,,,,,,,201.81372600002214,201.8169575999491,203.0139218000695,202.99720000009984,203.01084950007498,203.0139218000695,203.0139218000695,203.21332100010477,203.21332100010477,203.21332100010477,203.33190379990265,right,1,0.11485429992899299,None,203.3466330000665,203.35141099989414,203.35141099989414,204.34632489993237,,,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,75,75,0,hate,black,right,90,7,right,1,right,1,0.10163859999738634,None,0,0,0,0,0,75,75,14,204.36316760000773,,,,,,,,,204.3544640999753,204.36316760000773,205.39620710001327,205.3802141000051,205.39224190008827,205.39620710001327,205.39620710001327,205.59605740010738,205.59605740010738,205.59605740010738,205.713692399906,right,1,0.10163859999738634,None,205.72247579996474,205.72946689999662,205.72946689999662,206.7131417999044,206.72963139996864,206.72963139996864,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,76,76,0,gate,red,left,-90,-7,left,1,left,1,0.22654760000295937,None,0,0,0,0,0,76,76,42,206.72963139996864,,,,,,,,,206.72181320004165,206.72963139996864,207.86252359999344,207.84639369999059,207.85784330009483,207.86252359999344,207.86252359999344,208.06238760007545,208.06238760007545,208.06238760007545,208.296905499883,left,1,0.22654760000295937,None,208.30490290001035,208.31279430002905,208.31279430002905,209.29610310005955,209.31236639991403,209.31236639991403,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,77,77,0,death,blue,left,-90,-7,left,1,right,0,0.2909430998843163,None,0,0,0,0,0,77,77,88,209.31236639991403,,,,,,,,,209.30233029997908,209.31236639991403,210.43005859991536,210.41277409996837,210.42672719992697,210.43005859991536,210.43005859991536,210.62897960003465,210.62897960003465,210.62897960003465,210.9298149999231,right,0,0.2909430998843163,None,210.9428053998854,210.94700859999284,210.94700859999284,211.94539080001414,,,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,78,78,0,death,blue,left,-90,-7,left,1,left,1,0.3103008000180125,None,0,0,0,0,0,78,78,40,211.9619746999815,,,,,,,,,211.95325889997184,211.9619746999815,212.97878180001862,212.96226439997554,212.97055780002847,212.97878180001862,212.97878180001862,213.1786946998909,213.1786946998909,213.1786946998909,213.49657589988783,left,1,0.3103008000180125,None,213.51170050003566,213.51581829995848,213.51581829995848,214.51182099990547,,,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,79,79,0,health,blue,right,90,7,right,1,right,1,0.16169700003229082,None,0,0,0,0,0,79,79,58,214.52864739997312,,,,,,,,,214.52089269994758,214.52864739997312,215.71185530000366,215.69531419989653,215.70618199999444,215.71185530000366,215.71185530000366,215.91138230008073,215.91138230008073,215.91138230008073,216.07895780005492,right,1,0.16169700003229082,None,216.08568820008077,216.09501320007257,216.09501320007257,217.07841329998337,217.09497689991258,217.09497689991258,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,80,80,0,gate,blue,left,-90,-7,left,1,left,1,0.11340659996494651,None,0,0,0,0,0,80,80,67,217.09497689991258,,,,,,,,,217.0847074999474,217.09497689991258,218.328254400054,218.3118600999005,218.3250362998806,218.328254400054,218.328254400054,218.52774209994823,218.52774209994823,218.52774209994823,218.64575550006703,left,1,0.11340659996494651,None,218.65494040003978,218.6614133999683,218.6614133999683,219.64503409992903,219.66142160003074,219.66142160003074,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,81,81,0,death,black,left,-90,-7,left,1,left,1,0.0172089000698179,None,0,0,0,0,0,81,81,53,219.66142160003074,,,,,,,,,219.65326629998162,219.66142160003074,220.7110858000815,220.69472400005907,220.70503810001537,220.7110858000815,220.7110858000815,220.9106705999002,220.9106705999002,220.9106705999002,220.94524689996615,left,1,0.0172089000698179,None,220.95540999993682,220.96104940003715,220.96104940003715,221.94494040007703,221.96074420004152,221.96074420004152,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,82,82,0,health,red,right,90,7,right,1,left,0,0.006527099991217256,None,0,0,0,0,0,82,82,57,221.96074420004152,,,,,,,,,221.95468449988402,221.96074420004152,223.01143809990026,222.99476119992323,223.00813669990748,223.01143809990026,223.01143809990026,223.21043980005197,223.21043980005197,223.21043980005197,223.22796440008096,left,0,0.006527099991217256,None,223.23770779999904,223.244232499972,223.244232499972,224.22764339996502,224.24381090002134,224.24381090002134,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,83,83,0,gate,black,right,90,7,right,1,left,0,0.10819649999029934,None,0,0,0,0,0,83,83,20,224.24381090002134,,,,,,,,,224.23747569997795,224.24381090002134,225.47719260002486,225.46087220008485,225.47260860004462,225.47719260002486,225.47719260002486,225.67703390005045,225.67703390005045,225.67703390005045,225.79448839998804,left,0,0.10819649999029934,None,225.8024428000208,225.81046029995196,225.81046029995196,226.79397909995168,226.81025000009686,226.81025000009686,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
images/coffee_mug.png,84,84,0,gate,black,right,90,7,right,1,left,0,0.19192679994739592,None,0,0,0,0,0,84,84,8,226.81025000009686,,,,,,,,,226.80181359988637,226.81025000009686,227.99348150007427,227.97728189988993,227.98799549997784,227.99348150007427,227.99348150007427,228.19310260005295,228.19310260005295,228.19310260005295,228.39410910010338,left,0,0.19192679994739592,None,228.40139020001516,228.41009890008718,228.41009890008718,229.3935859000776,229.40981719992124,229.40981719992124,,,,,,,,678988,,,A,001,2025-01-10_12h20.49.071,Yagmur_Final_308,2024.2.4,60.1372090367801,2025-01-10 12h20.56.364271 +0300,
