imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,image.started,same_text.started,different_text.started,key_resp_2.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,thanks_message.started,thank_you_message.started,thank_you_message.stopped,thanks_message.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
same/303_DV_C2.jpg,left,same,180,59,59,0,left,0.058964400086551905,None,0,59,59,59,12.504562999820337,,,,,,,,,12.497712899930775,12.504562999820337,12.504562999820337,12.504562999820337,12.504562999820337,12.564925299957395,left,0.058964400086551905,None,12.564978800015524,12.565299900015816,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/013_235_R.jpg,right,different,180,60,60,0,right,0.11740099987946451,None,0,60,60,60,12.58263530000113,,,,,,,,,12.57604409987107,12.58263530000113,12.58263530000113,12.58263530000113,12.58263530000113,12.714215899817646,right,0.11740099987946451,None,12.714273299789056,12.714573299977928,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/019_074_L.jpg,right,different,180,61,61,0,left,0.04950760002247989,None,0,61,61,61,12.730334799969569,,,,,,,,,12.723982899915427,12.730334799969569,12.730334799969569,12.730334799969569,12.730334799969569,12.781072799814865,left,0.04950760002247989,None,12.781136999838054,12.781448599882424,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/025_235_L.jpg,right,different,180,62,62,0,left,0.1994924999307841,None,0,62,62,62,12.796790199819952,,,,,,,,,12.791480399901047,12.796790199819952,12.796790199819952,12.796790199819952,12.796790199819952,12.997724899789318,left,0.1994924999307841,None,12.99777949997224,12.998084999853745,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/049_218_L.jpg,right,different,180,63,63,0,left,0.11758690001443028,None,0,63,63,63,13.013762000016868,,,,,,,,,13.006970499875024,13.013762000016868,13.013762000016868,13.013762000016868,13.013762000016868,13.149093399988487,left,0.11758690001443028,None,13.1492790998891,13.150253299856558,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/076_109_R.jpg,right,different,180,64,64,0,left,0.1405609999783337,None,0,64,64,64,13.17537479987368,,,,,,,,,13.171611299971119,13.17537479987368,13.17537479987368,13.17537479987368,13.17537479987368,13.330958099802956,left,0.1405609999783337,None,13.331008999841288,13.331286599859595,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/077_133_R.jpg,right,different,180,65,65,0,right,0.08941869996488094,None,0,65,65,65,13.346745799994096,,,,,,,,,13.340074899839237,13.346745799994096,13.346745799994096,13.346745799994096,13.346745799994096,13.447521699825302,right,0.08941869996488094,None,13.447571799857542,13.447823399910703,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/091_283_R.jpg,right,different,180,66,66,0,left,0.060103700030595064,None,0,66,66,66,13.463599399896339,,,,,,,,,13.456479799933732,13.463599399896339,13.463599399896339,13.463599399896339,13.463599399896339,13.531139199854806,left,0.060103700030595064,None,13.531194699928164,13.531472299946472,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/092_283_L.jpg,right,different,180,67,67,0,right,0.10607190011069179,None,0,67,67,67,13.546686499845237,,,,,,,,,13.540508199948817,13.546686499845237,13.546686499845237,13.546686499845237,13.546686499845237,13.664208499947563,right,0.10607190011069179,None,13.664260899880901,13.664548099972308,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/102_224_R.jpg,right,different,180,68,68,0,left,0.05121409986168146,None,0,68,68,68,13.680255599785596,,,,,,,,,13.673397499835119,13.680255599785596,13.680255599785596,13.680255599785596,13.680255599785596,13.747327899793163,left,0.05121409986168146,None,13.747387300012633,13.747667599935085,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/106_224_L.jpg,right,different,180,69,69,0,right,0.10510709998197854,None,0,69,69,69,13.763327099848539,,,,,,,,,13.756856399821118,13.763327099848539,13.763327099848539,13.763327099848539,13.763327099848539,13.880832999944687,right,0.10510709998197854,None,13.880885899998248,13.881172799970955,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/116_067_R.jpg,right,different,180,70,70,0,left,0.1062187000643462,None,0,70,70,70,13.89693019981496,,,,,,,,,13.890060900012031,13.89693019981496,13.89693019981496,13.89693019981496,13.89693019981496,14.014251200016588,left,0.1062187000643462,None,14.014313799794763,14.014643999980763,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/120_133_R.jpg,right,different,180,71,71,0,right,0.10154830012470484,None,0,71,71,71,14.029998899903148,,,,,,,,,14.025364700006321,14.029998899903148,14.029998899903148,14.029998899903148,14.029998899903148,14.147500099847093,right,0.10154830012470484,None,14.147548499982804,14.147795799886808,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/132_210_R.jpg,right,different,180,72,72,0,left,0.08109450014308095,None,0,72,72,72,14.163388599874452,,,,,,,,,14.156370299868286,14.163388599874452,14.163388599874452,14.163388599874452,14.163388599874452,14.247228499967605,left,0.08109450014308095,None,14.247278399998322,14.247551999986172,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/143_254_R.jpg,right,different,180,73,73,0,right,0.12463769991882145,None,0,73,73,73,14.263251099968329,,,,,,,,,14.256281199865043,14.263251099968329,14.263251099968329,14.263251099968329,14.263251099968329,14.39743909984827,right,0.12463769991882145,None,14.39749429980293,14.397786699933931,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/209_224_R.jpg,right,different,180,74,74,0,left,0.05499219987541437,None,0,74,74,74,14.413443199824542,,,,,,,,,14.406501099932939,14.413443199824542,14.413443199824542,14.413443199824542,14.413443199824542,14.480601399904117,left,0.05499219987541437,None,14.480651499936357,14.480934499995783,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/254_287_L.jpg,right,different,180,75,75,0,right,0.1153728999197483,None,0,75,75,75,14.496775900013745,,,,,,,,,14.489728599786758,14.496775900013745,14.496775900013745,14.496775900013745,14.496775900013745,14.61421489994973,right,0.1153728999197483,None,14.614261699840426,14.61451549991034,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/261_254_L.jpg,right,different,180,76,76,0,left,0.054337200010195374,None,0,76,76,76,14.630015600007027,,,,,,,,,14.622025299817324,14.630015600007027,14.630015600007027,14.630015600007027,14.630015600007027,14.697678599972278,left,0.054337200010195374,None,14.697744800010696,14.69802359980531,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/282_108_R.jpg,right,different,180,77,77,0,right,0.10601510014384985,None,0,77,77,77,14.71323290001601,,,,,,,,,14.706743199843913,14.71323290001601,14.71323290001601,14.71323290001601,14.71323290001601,14.830574199790135,right,0.10601510014384985,None,14.830623999936506,14.830899499822408,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/296_235_L.jpg,right,different,180,78,78,0,left,0.06129540014080703,None,0,78,78,78,14.8467239998281,,,,,,,,,14.83983949990943,14.8467239998281,14.8467239998281,14.8467239998281,14.8467239998281,14.913937599863857,left,0.06129540014080703,None,14.913988400017843,14.914269399829209,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
different/303_037_R.jpg,right,different,180,79,79,0,right,0.09860750008374453,None,0,79,79,79,14.929871999891475,,,,,,,,,14.922959699993953,14.929871999891475,14.929871999891475,14.929871999891475,14.929871999891475,15.030767799820751,right,0.09860750008374453,None,15.030823499895632,15.031092899851501,,,,,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.03116159979254,15.046178099932149,20.045551999937743,20.029912599828094,998313,,,001,2024-12-26_22h25.22.668,glasgowFaceRecognition-Yagmur,2024.2.4,60.04166892797383,2024-12-26 22h25.38.890144 +0300,
