imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,same_text.started,different_text.started,image.started,key_resp_2.started,polygon.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,thanks_message.started,thank_you_message.started,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
same/235_C2_DV.jpg,left,same,180,58,58,0,left,0.10281210000005103,None,0,58,58,58,10.526402399999938,,,,,,,,,10.51877259999992,10.526402399999938,10.526402399999938,10.526402399999938,10.526402399999938,10.526402399999938,10.641710899999907,left,0.10281210000005103,None,10.641767099999925,10.64207609999994,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
same/303_DV_C2.jpg,left,same,180,59,59,0,right,0.0807839999999942,None,0,59,59,59,10.659921099999906,,,,,,,,,10.650870999999938,10.659921099999906,10.659921099999906,10.659921099999906,10.659921099999906,10.659921099999906,10.741891999999893,right,0.0807839999999942,None,10.74194979999993,10.742246399999999,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/013_235_R.jpg,right,different,180,60,60,0,left,0.07040660000006937,None,0,60,60,60,10.759321599999907,,,,,,,,,10.752161799999953,10.759321599999907,10.759321599999907,10.759321599999907,10.759321599999907,10.759321599999907,10.840853999999922,left,0.07040660000006937,None,10.840940499999988,10.841356599999926,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/019_074_L.jpg,right,different,180,61,61,0,right,0.06523679999997967,None,0,61,61,61,10.858957799999985,,,,,,,,,10.85416829999997,10.858957799999985,10.858957799999985,10.858957799999985,10.858957799999985,10.858957799999985,10.940882699999975,right,0.06523679999997967,None,10.940941399999929,10.941239699999983,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/025_235_L.jpg,right,different,180,62,62,0,left,0.1045397000000321,None,0,62,62,62,10.956797599999959,,,,,,,,,10.950071199999911,10.956797599999959,10.956797599999959,10.956797599999959,10.956797599999959,10.956797599999959,11.074056699999915,left,0.1045397000000321,None,11.074122899999907,11.074427899999932,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/049_218_L.jpg,right,different,180,63,63,0,right,0.06583439999997154,None,0,63,63,63,11.0902241,,,,,,,,,11.08353289999991,11.0902241,11.0902241,11.0902241,11.0902241,11.0902241,11.157628299999942,right,0.06583439999997154,None,11.157698199999913,11.158042499999965,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/076_109_R.jpg,right,different,180,64,64,0,left,0.11950409999997191,None,0,64,64,64,11.17319759999998,,,,,,,,,11.16877749999992,11.17319759999998,11.17319759999998,11.17319759999998,11.17319759999998,11.17319759999998,11.307286899999895,left,0.11950409999997191,None,11.307364399999983,11.30765079999992,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/077_133_R.jpg,right,different,180,65,65,0,right,0.0740505999999641,None,0,65,65,65,11.323267299999998,,,,,,,,,11.318446899999913,11.323267299999998,11.323267299999998,11.323267299999998,11.323267299999998,11.323267299999998,11.406974099999957,right,0.0740505999999641,None,11.407030599999985,11.407301599999982,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/091_283_R.jpg,right,different,180,66,66,0,left,0.09376350000002276,None,0,66,66,66,11.423236299999985,,,,,,,,,11.41586499999994,11.423236299999985,11.423236299999985,11.423236299999985,11.423236299999985,11.423236299999985,11.524183499999936,left,0.09376350000002276,None,11.52423859999999,11.52450639999995,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/092_283_L.jpg,right,different,180,67,67,0,right,0.0801834000000099,None,0,67,67,67,11.539917500000001,,,,,,,,,11.532921199999919,11.539917500000001,11.539917500000001,11.539917500000001,11.539917500000001,11.539917500000001,11.624044099999992,right,0.0801834000000099,None,11.624129499999981,11.624493599999937,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/102_224_R.jpg,right,different,180,68,68,0,left,0.1171403000000737,None,0,68,68,68,11.640714399999979,,,,,,,,,11.636136499999907,11.640714399999979,11.640714399999979,11.640714399999979,11.640714399999979,11.640714399999979,11.773912699999983,left,0.1171403000000737,None,11.774049300000001,11.774465599999985,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/106_224_L.jpg,right,different,180,69,69,0,right,0.07910670000001119,None,0,69,69,69,11.790690399999903,,,,,,,,,11.78616199999999,11.790690399999903,11.790690399999903,11.790690399999903,11.790690399999903,11.790690399999903,11.873806399999921,right,0.07910670000001119,None,11.873867899999937,11.874173499999984,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/116_067_R.jpg,right,different,180,70,70,0,left,0.1063022999999248,None,0,70,70,70,11.889814499999943,,,,,,,,,11.882798199999911,11.889814499999943,11.889814499999943,11.889814499999943,11.889814499999943,11.889814499999943,12.006859199999894,left,0.1063022999999248,None,12.006925199999955,12.0072136,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/120_133_R.jpg,right,different,180,71,71,0,right,0.0700781000000461,None,0,71,71,71,12.0229875,,,,,,,,,12.016185399999927,12.0229875,12.0229875,12.0229875,12.0229875,12.0229875,12.107241499999986,right,0.0700781000000461,None,12.107299699999999,12.107571599999915,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/132_210_R.jpg,right,different,180,72,72,0,left,0.0827463999999054,None,0,72,72,72,12.122981600000003,,,,,,,,,12.11623469999995,12.122981600000003,12.122981600000003,12.122981600000003,12.122981600000003,12.122981600000003,12.207133599999906,left,0.0827463999999054,None,12.207191299999977,12.207461999999964,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/143_254_R.jpg,right,different,180,73,73,0,right,0.08543259999999009,None,0,73,73,73,12.223098699999923,,,,,,,,,12.216518099999917,12.223098699999923,12.223098699999923,12.223098699999923,12.223098699999923,12.223098699999923,12.323514499999987,right,0.08543259999999009,None,12.323575299999902,12.3238609,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/209_224_R.jpg,right,different,180,74,74,0,left,0.08944629999996323,None,0,74,74,74,12.33966959999998,,,,,,,,,12.333234399999924,12.33966959999998,12.33966959999998,12.33966959999998,12.33966959999998,12.33966959999998,12.440265599999975,left,0.08944629999996323,None,12.440336499999944,12.440671399999928,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/254_287_L.jpg,right,different,180,75,75,0,right,0.09180249999997159,None,0,75,75,75,12.456339099999923,,,,,,,,,12.449949500000002,12.456339099999923,12.456339099999923,12.456339099999923,12.456339099999923,12.456339099999923,12.556997799999976,right,0.09180249999997159,None,12.55705589999991,12.557378499999913,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/261_254_L.jpg,right,different,180,76,76,0,left,0.08001660000002175,None,0,76,76,76,12.573305599999912,,,,,,,,,12.565898399999924,12.573305599999912,12.573305599999912,12.573305599999912,12.573305599999912,12.573305599999912,12.6570471,left,0.08001660000002175,None,12.65710469999999,12.657389199999898,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/282_108_R.jpg,right,different,180,77,77,0,right,0.07594040000003588,None,0,77,77,77,12.673124499999972,,,,,,,,,12.666108599999916,12.673124499999972,12.673124499999972,12.673124499999972,12.673124499999972,12.673124499999972,12.756875199999968,right,0.07594040000003588,None,12.756932099999972,12.757206499999938,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/296_235_L.jpg,right,different,180,78,78,0,left,None,None,0,78,78,78,12.773289699999964,,,,,,,,,12.765578799999957,12.773289699999964,12.773289699999964,12.773289699999964,12.773289699999964,12.773289699999964,12.940145400000006,left,None,None,12.940211199999908,12.94050889999994,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
different/303_037_R.jpg,right,different,180,79,79,0,left,0.12040160000003652,None,0,79,79,79,12.956266999999912,,,,,,,,,12.950465299999905,12.956266999999912,12.956266999999912,12.956266999999912,12.956266999999912,12.956266999999912,13.090271999999914,left,0.12040160000003652,None,13.09033189999991,13.09060009999996,,,375450,,,001,2024-12-26_22h51.58.338,glasgowFaceRecognition-Yagmur,2024.2.4,60.06254913870495,2024-12-26 22h52.05.293173 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.090667899999971,13.105724799999962,,,,,,,,,,
