imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,same_text.started,different_text.started,image.started,key_resp_2.started,arrow_left.started,arrow_right.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,thanks_message.started,thank_you_message.started,thank_you_message.stopped,thanks_message.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
same/139_DV_C2.jpg,left,same,180,55,55,0,left,0.0930706999999984,None,0,55,55,55,41.405719599999884,,,,,,,,,41.39839149999989,41.405719599999884,41.405719599999884,41.405719599999884,41.405719599999884,41.405719599999884,41.405719599999884,41.5037476,left,0.0930706999999984,None,41.503815799999984,41.50415589999989,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
same/168_C2_DV.jpg,left,same,180,56,56,0,right,0.11248460000001614,None,0,56,56,56,41.522107100000085,,,,,,,,,41.51500469999996,41.522107100000085,41.522107100000085,41.522107100000085,41.522107100000085,41.522107100000085,41.522107100000085,41.636995899999874,right,0.11248460000001614,None,41.637049799999886,41.637336000000005,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
same/170_DV_C2.jpg,left,same,180,57,57,0,left,0.1261306000001241,None,0,57,57,57,41.659138900000016,,,,,,,,,41.64673479999988,41.659138900000016,41.659138900000016,41.659138900000016,41.659138900000016,41.659138900000016,41.659138900000016,41.7874319,left,0.1261306000001241,None,41.78750910000008,41.787878399999954,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
same/235_C2_DV.jpg,left,same,180,58,58,0,right,0.06591729999991003,None,0,58,58,58,41.80747670000005,,,,,,,,,41.80036670000004,41.80747670000005,41.80747670000005,41.80747670000005,41.80747670000005,41.80747670000005,41.80747670000005,41.88670079999997,right,0.06591729999991003,None,41.88676190000001,41.88703899999996,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
same/303_DV_C2.jpg,left,same,180,59,59,0,left,0.12196449999987635,None,0,59,59,59,41.904902499999935,,,,,,,,,41.8959832999999,41.904902499999935,41.904902499999935,41.904902499999935,41.904902499999935,41.904902499999935,41.904902499999935,42.03674529999989,left,0.12196449999987635,None,42.03680009999994,42.03707140000006,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/013_235_R.jpg,right,different,180,60,60,0,right,0.05987430000004679,None,0,60,60,60,42.05474929999991,,,,,,,,,42.04550100000006,42.05474929999991,42.05474929999991,42.05474929999991,42.05474929999991,42.05474929999991,42.05474929999991,42.11973080000007,right,0.05987430000004679,None,42.119789999999966,42.12009110000008,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/019_074_L.jpg,right,different,180,61,61,0,left,0.1298900000001595,None,0,61,61,61,42.1354073,,,,,,,,,42.12958219999996,42.1354073,42.1354073,42.1354073,42.1354073,42.1354073,42.1354073,42.26966889999994,left,0.1298900000001595,None,42.269728400000076,42.270029199999954,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/025_235_L.jpg,right,different,180,62,62,0,right,0.0852474999999231,None,0,62,62,62,42.28540399999997,,,,,,,,,42.27946709999992,42.28540399999997,42.28540399999997,42.28540399999997,42.28540399999997,42.28540399999997,42.28540399999997,42.38618229999997,right,0.0852474999999231,None,42.3862431,42.38657779999994,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/049_218_L.jpg,right,different,180,63,63,0,left,0.07214279999993778,None,0,63,63,63,42.40222349999999,,,,,,,,,42.3960818999999,42.40222349999999,42.40222349999999,42.40222349999999,42.40222349999999,42.40222349999999,42.40222349999999,42.48616659999993,left,0.07214279999993778,None,42.48622660000001,42.48650930000008,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/076_109_R.jpg,right,different,180,64,64,0,right,0.16411799999991672,None,0,64,64,64,42.502066499999955,,,,,,,,,42.4946903,42.502066499999955,42.502066499999955,42.502066499999955,42.502066499999955,42.502066499999955,42.502066499999955,42.669558900000084,right,0.16411799999991672,None,42.669620800000075,42.66989239999998,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/077_133_R.jpg,right,different,180,65,65,0,left,0.03655340000000251,None,0,65,65,65,42.68573659999993,,,,,,,,,42.67807719999996,42.68573659999993,42.68573659999993,42.68573659999993,42.68573659999993,42.68573659999993,42.68573659999993,42.736254200000076,left,0.03655340000000251,None,42.73630789999993,42.73657669999989,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/091_283_R.jpg,right,different,180,66,66,0,right,0.1139277999998285,None,0,66,66,66,42.75198580000006,,,,,,,,,42.744600799999944,42.75198580000006,42.75198580000006,42.75198580000006,42.75198580000006,42.75198580000006,42.75198580000006,42.8693839,right,0.1139277999998285,None,42.8694395,42.869724099999985,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/092_283_L.jpg,right,different,180,67,67,0,left,0.09980130000008103,None,0,67,67,67,42.88549760000001,,,,,,,,,42.87804499999993,42.88549760000001,42.88549760000001,42.88549760000001,42.88549760000001,42.88549760000001,42.88549760000001,42.98632769999995,left,0.09980130000008103,None,42.98639159999993,42.98671409999997,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/102_224_R.jpg,right,different,180,68,68,0,right,0.13570759999993243,None,0,68,68,68,43.002176499999905,,,,,,,,,42.99647989999994,43.002176499999905,43.002176499999905,43.002176499999905,43.002176499999905,43.002176499999905,43.002176499999905,43.15314259999991,right,0.13570759999993243,None,43.15321679999988,43.15360170000008,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/106_224_L.jpg,right,different,180,69,69,0,left,0.12934699999982513,None,0,69,69,69,43.16961500000002,,,,,,,,,43.165454400000044,43.16961500000002,43.16961500000002,43.16961500000002,43.16961500000002,43.16961500000002,43.16961500000002,43.30297389999987,left,0.12934699999982513,None,43.30302779999988,43.30331380000007,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/116_067_R.jpg,right,different,180,70,70,0,right,0.2278627000000597,None,0,70,70,70,43.31886450000002,,,,,,,,,43.31167879999998,43.31886450000002,43.31886450000002,43.31886450000002,43.31886450000002,43.31886450000002,43.31886450000002,43.55320490000008,right,0.2278627000000597,None,43.55329039999992,43.55371459999992,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/120_133_R.jpg,right,different,180,71,71,0,left,0.3507479999998395,None,0,71,71,71,43.57118179999998,,,,,,,,,43.566730100000086,43.57118179999998,43.57118179999998,43.57118179999998,43.57118179999998,43.57118179999998,43.57118179999998,43.93694349999987,left,0.3507479999998395,None,43.937048900000036,43.93756480000002,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/132_210_R.jpg,right,different,180,72,72,0,right,0.16435420000016165,None,0,72,72,72,43.9570733999999,,,,,,,,,43.95254060000002,43.9570733999999,43.9570733999999,43.9570733999999,43.9570733999999,43.9570733999999,43.9570733999999,44.13661830000001,right,0.16435420000016165,None,44.13671210000007,44.13719020000008,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/143_254_R.jpg,right,different,180,73,73,0,left,0.34153429999992113,None,0,73,73,73,44.155774199999996,,,,,,,,,44.15133300000002,44.155774199999996,44.155774199999996,44.155774199999996,44.155774199999996,44.155774199999996,44.155774199999996,44.50298840000005,left,0.34153429999992113,None,44.50307389999989,44.503422,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/209_224_R.jpg,right,different,180,74,74,0,left,0.3154885000001286,None,0,74,74,74,44.51914929999998,,,,,,,,,44.514391899999964,44.51914929999998,44.51914929999998,44.51914929999998,44.51914929999998,44.51914929999998,44.51914929999998,44.83595500000001,left,0.3154885000001286,None,44.836024799999905,44.8363589999999,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/254_287_L.jpg,right,different,180,75,75,0,right,0.3103883000001133,None,0,75,75,75,44.851977799999986,,,,,,,,,44.845608000000084,44.851977799999986,44.851977799999986,44.851977799999986,44.851977799999986,44.851977799999986,44.851977799999986,45.169354999999996,right,0.3103883000001133,None,45.16940890000001,45.169677099999944,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/261_254_L.jpg,right,different,180,76,76,0,left,0.10561540000003333,None,0,76,76,76,45.18501100000003,,,,,,,,,45.17779130000008,45.18501100000003,45.18501100000003,45.18501100000003,45.18501100000003,45.18501100000003,45.18501100000003,45.302711300000055,left,0.10561540000003333,None,45.30279419999988,45.30321920000006,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/282_108_R.jpg,right,different,180,77,77,0,right,0.11603669999999511,None,0,77,77,77,45.318326899999875,,,,,,,,,45.31317390000004,45.318326899999875,45.318326899999875,45.318326899999875,45.318326899999875,45.318326899999875,45.318326899999875,45.43604299999993,right,0.11603669999999511,None,45.43612359999997,45.43648609999991,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/296_235_L.jpg,right,different,180,78,78,0,left,0.10069079999993846,None,0,78,78,78,45.45320149999998,,,,,,,,,45.44863280000004,45.45320149999998,45.45320149999998,45.45320149999998,45.45320149999998,45.45320149999998,45.45320149999998,45.569128399999954,left,0.10069079999993846,None,45.5691996999999,45.56955579999999,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
different/303_037_R.jpg,right,different,180,79,79,0,right,0.12965080000003582,None,0,79,79,79,45.585220200000094,,,,,,,,,45.5802670999999,45.585220200000094,45.585220200000094,45.585220200000094,45.585220200000094,45.585220200000094,45.585220200000094,45.71926589999998,right,0.12965080000003582,None,45.719320299999936,45.719590500000095,,,,,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.71965660000001,45.73478290000003,50.73370829999999,50.718122799999946,252857,,,001,2024-12-26_23h14.25.848,glasgowFaceRecognition-Yagmur,2024.2.4,59.98166960173961,2024-12-26 23h14.31.501471 +0300,
