imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,image.started,same_text.started,different_text.started,key_resp_2.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,thanks_message.started,thank_you_message.started,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
different/013_235_R.jpg,right,different,180,60,60,0,right,0.05562919983640313,None,0,60,60,60,15.25757099990733,,,,,,,,,15.249613699968904,15.25757099990733,15.25757099990733,15.25757099990733,15.25757099990733,15.322273900033906,right,0.05562919983640313,None,15.322325699962676,15.322601799853146,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/019_074_L.jpg,right,different,180,61,61,0,left,0.10385489999316633,None,0,61,61,61,15.337950699962676,,,,,,,,,15.331361199961975,15.337950699962676,15.337950699962676,15.337950699962676,15.337950699962676,15.455314500024542,left,0.10385489999316633,None,15.455370599869639,15.455696099903435,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/025_235_L.jpg,right,different,180,62,62,0,right,0.059136300114914775,None,0,62,62,62,15.471489399904385,,,,,,,,,15.46521219983697,15.471489399904385,15.471489399904385,15.471489399904385,15.471489399904385,15.538794399937615,right,0.059136300114914775,None,15.538850500015542,15.539140699896961,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/049_218_L.jpg,right,different,180,63,63,0,left,0.08695830008946359,None,0,63,63,63,15.55492309993133,,,,,,,,,15.54842419992201,15.55492309993133,15.55492309993133,15.55492309993133,15.55492309993133,15.65523190004751,left,0.08695830008946359,None,15.655285999877378,15.655525999842212,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/076_109_R.jpg,right,different,180,64,64,0,right,0.07473030011169612,None,0,64,64,64,15.67131570004858,,,,,,,,,15.66543160006404,15.67131570004858,15.67131570004858,15.67131570004858,15.67131570004858,15.755368700018153,right,0.07473030011169612,None,15.755419899942353,15.755654699867591,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/077_133_R.jpg,right,different,180,65,65,0,left,0.07003830000758171,None,0,65,65,65,15.77146409987472,,,,,,,,,15.76397079997696,15.77146409987472,15.77146409987472,15.77146409987472,15.77146409987472,15.855100699933246,left,0.07003830000758171,None,15.855151399970055,15.855409099953249,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/091_283_R.jpg,right,different,180,66,66,0,right,0.08278569998219609,None,0,66,66,66,15.871270299889147,,,,,,,,,15.863941899966449,15.871270299889147,15.871270299889147,15.871270299889147,15.871270299889147,15.955375399906188,right,0.08278569998219609,None,15.955426200060174,15.955708499997854,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/092_283_L.jpg,right,different,180,67,67,0,left,0.13400239986367524,None,0,67,67,67,15.971471600001678,,,,,,,,,15.964418799849227,15.971471600001678,15.971471600001678,15.971471600001678,15.971471600001678,16.121936399955302,left,0.13400239986367524,None,16.121990399900824,16.122281400021166,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/102_224_R.jpg,right,different,180,68,68,0,right,0.0393354999832809,None,0,68,68,68,16.138008499983698,,,,,,,,,16.131812799954787,16.138008499983698,16.138008499983698,16.138008499983698,16.138008499983698,16.188725099898875,right,0.0393354999832809,None,16.188784699887037,16.18907899991609,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/106_224_L.jpg,right,different,180,69,69,0,left,0.03802350000478327,None,0,69,69,69,16.204376799985766,,,,,,,,,16.198123699985445,16.204376799985766,16.204376799985766,16.204376799985766,16.204376799985766,16.25549290003255,left,0.03802350000478327,None,16.255544199841097,16.255823399871588,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/116_067_R.jpg,right,different,180,70,70,0,right,0.11502839997410774,None,0,70,70,70,16.271290499949828,,,,,,,,,16.26432770001702,16.271290499949828,16.271290499949828,16.271290499949828,16.271290499949828,16.388665199978277,right,0.11502839997410774,None,16.38872559997253,16.38903749990277,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/120_133_R.jpg,right,different,180,71,71,0,left,0.03794539999216795,None,0,71,71,71,16.404368799878284,,,,,,,,,16.399216099875048,16.404368799878284,16.404368799878284,16.404368799878284,16.404368799878284,16.45556110003963,left,0.03794539999216795,None,16.45562139991671,16.455974699929357,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/132_210_R.jpg,right,different,180,72,72,0,right,0.13839789992198348,None,0,72,72,72,16.4710814000573,,,,,,,,,16.466111700050533,16.4710814000573,16.4710814000573,16.4710814000573,16.4710814000573,16.621649799868464,right,0.13839789992198348,None,16.62170229991898,16.621975800022483,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/143_254_R.jpg,right,different,180,73,73,0,left,0.036239099921658635,None,0,73,73,73,16.637674700003117,,,,,,,,,16.630795399891213,16.637674700003117,16.637674700003117,16.637674700003117,16.637674700003117,16.688405700027943,left,0.036239099921658635,None,16.688456299947575,16.68873679987155,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/209_224_R.jpg,right,different,180,74,74,0,right,0.13735070009715855,None,0,74,74,74,16.704492799937725,,,,,,,,,16.696889099897817,16.704492799937725,16.704492799937725,16.704492799937725,16.704492799937725,16.85516329994425,right,0.13735070009715855,None,16.85521569987759,16.855506299994886,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/254_287_L.jpg,right,different,180,75,75,0,left,0.05102550005540252,None,0,75,75,75,16.871331099886447,,,,,,,,,16.86401669983752,16.871331099886447,16.871331099886447,16.871331099886447,16.871331099886447,16.938770999899134,left,0.05102550005540252,None,16.9388349999208,16.93914459994994,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/261_254_L.jpg,right,different,180,76,76,0,right,0.1269376000855118,None,0,76,76,76,16.954287000000477,,,,,,,,,16.948879099916667,16.954287000000477,16.954287000000477,16.954287000000477,16.954287000000477,17.089056799886748,right,0.1269376000855118,None,17.089134000008926,17.089555899845436,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/282_108_R.jpg,right,different,180,77,77,0,left,0.10315060010179877,None,0,77,77,77,17.10673310002312,,,,,,,,,17.1026027998887,17.10673310002312,17.10673310002312,17.10673310002312,17.10673310002312,17.222455499926582,left,0.10315060010179877,None,17.222562399925664,17.223066499922425,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/296_235_L.jpg,right,different,180,78,78,0,right,0.08756200014613569,None,0,78,78,78,17.242330400040373,,,,,,,,,17.238090300001204,17.242330400040373,17.242330400040373,17.242330400040373,17.242330400040373,17.338552000001073,right,0.08756200014613569,None,17.33861789992079,17.338958599837497,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
different/303_037_R.jpg,right,different,180,79,79,0,left,0.1350379998330027,None,0,79,79,79,17.35443879989907,,,,,,,,,17.349318200023845,17.35443879989907,17.35443879989907,17.35443879989907,17.35443879989907,17.50520209991373,left,0.1350379998330027,None,17.505262200022116,17.50556949991733,,,531304,,,001,2024-12-26_22h17.44.956,glasgowFaceRecognition-Yagmur,2024.2.4,59.88959949435223,2024-12-26 22h17.50.292969 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.505660600028932,17.520846900064498,,,,,,,,,,
